floor,src,dst,d_graph_px,d_geo_full_px,d_geo_interior_px,d_euclid_px,stretch_full,stretch_interior,geo_over_euclid
FF part 2up,room_13,exit_door_6,798.0612271111273,,,500.2889165272403,,,
FF part 2up,room_13,exit_door_7,1229.9762624728094,,,582.1932668796505,,,
FF part 2up,room_13,exit_door_8,510.8698239380486,,,149.6262009141447,,,
FF part 2up,room_13,exit_door_9,1688.680691229586,,,361.86461556775623,,,
FF part 2up,room_13,exit_door_10,1669.8861757184497,,,438.5897855627739,,,
FF part 2up,room_13,room_31,768.2902475950461,,,413.30376238306854,,,
FF part 2up,room_14,exit_door_1,2618.538122816146,994.1909088590102,,748.8648075587475,2.633838329724146,,1.3275973163968144
FF part 2up,room_14,exit_door_2,2631.469733316771,1012.3919189857874,2362.8326112068553,740.1800456645667,2.599259915026755,1.1136928281909504,1.367764403965817
FF part 2up,room_14,exit_door_3,2537.361642337411,1060.9259735953062,,749.0597439457016,2.3916481502839484,,1.4163435989856257
FF part 2up,room_14,exit_door_4,2420.2986666253846,786.1909088590102,,583.5344891263926,3.0785126606690687,,1.3472912458628004
FF part 2up,room_14,exit_door_5,2500.617124933115,860.1909088590102,,639.3031362350728,2.9070490040984374,,1.3455133568165645
FF part 2up,room_14,exit_door_6,2348.244178844504,683.7056274847715,,512.6485150666098,3.4345836635618556,,1.33367328177267
FF part 2up,room_14,exit_door_7,1960.7479592366428,361.2792206135784,,305.86680107523927,5.427237016030447,,1.1811651978689521
FF part 2up,room_14,exit_door_8,2359.060761083383,927.1025971044427,2181.979797464469,821.4051984252352,2.5445519928983904,1.0811560967817795,1.1286787554812732
FF part 2up,room_14,exit_door_9,1726.904048034029,346.39191898578645,,338.94616091644997,4.985405124606528,,1.0219673769108477
FF part 2up,room_14,exit_door_10,1423.165122414404,340.1320343559639,1377.6366517139613,348.6409327660767,4.1841549123979185,1.0330482429048322,0.9755940923442232
FF part 2up,room_14,room_7,619.8061724120616,359.56349186104086,564.901586977666,245.0352015527565,1.7237739271138122,1.0971931867427491,1.4673952541615791
FF part 2up,room_15,exit_door_1,738.529344755006,990.7737367038093,,531.0969779616524,0.74540666288956,,1.8655232053972401
FF part 2up,room_15,exit_door_2,629.2696466995214,777.6955262170062,867.0336213336312,336.8827689271151,0.8091465431986189,0.725773062561989,2.3085049101613784
FF part 2up,room_15,exit_door_3,535.1615557201611,803.9209229614229,,372.6781453211336,0.6656892990777918,,2.157145335873374
FF part 2up,room_15,exit_door_4,974.1318843303063,1208.9991334482258,,684.0065789157294,0.8057341460220513,,1.7675255921729611
FF part 2up,room_15,exit_door_5,894.4503426380369,1134.9991334482258,,624.7599539022967,0.7880625775639309,,1.816696358911831
FF part 2up,room_15,exit_door_6,1062.0773965494257,1308.9991334482258,,764.4717130149421,0.8113660043086908,,1.7122924382457048
FF part 2up,room_15,exit_door_7,1493.9924319111076,1320.9991334482258,,869.3106464319875,1.1309564057103614,,1.5195938746064548
